"loan_id","client_id","start_date","loan_amount","due_date","loan_status","scoring_score"
453694,140216,2023-09-11,60000,2023-10-11,5,483.17
460599,140216,2023-10-10,70000,2023-11-09,4,483.17
410403,140219,2023-03-07,5000,2023-04-06,5,554.55
438453,140219,2023-07-05,5000,2023-08-04,5,652.63
458287,140219,2023-09-29,5000,2023-10-29,5,652.63
385782,140249,2022-11-24,20000,2023-01-23,5,458.12
405905,140249,2023-02-16,30000,2023-04-17,5,510.03
452323,140258,2023-09-04,70000,2023-10-04,5,409.82
464123,140277,2023-10-25,10000,2023-11-24,4,543.43
361241,140279,2022-08-12,35000,2022-09-11,5,297.52
372541,140279,2022-09-29,25000,2023-02-09,5,289.21
464647,140279,2023-10-27,20000,2023-11-26,4,345.78
434191,140327,2023-06-16,10000,2023-07-16,5,619.60
458670,140327,2023-10-02,10000,2023-11-01,5,619.60
392938,140340,2022-12-22,20000,2023-01-21,5,324.07
422961,140343,2023-04-28,55000,2023-05-28,5,530.02
437387,140343,2023-06-30,50000,2023-07-30,5,448.27
417212,140345,2023-04-04,15000,2023-05-04,5,564.72
360467,140361,2022-08-09,30000,2022-12-07,5,684.07
383897,140370,2022-11-17,15000,2022-12-17,5,727.47
397544,140370,2023-01-12,10000,2023-02-11,5,727.47
404591,140370,2023-02-11,5000,2023-03-13,5,631.87
458740,140370,2023-10-02,25000,2023-11-01,5,752.67
365773,140376,2022-08-31,60000,2022-10-31,4,417.06
407535,140383,2023-02-23,10000,2023-06-23,4,258.15
355916,140417,2022-07-20,30000,2022-10-18,5,492.02
385880,140417,2022-11-25,40000,2022-12-25,5,548.59
398759,140417,2023-01-17,40000,2023-04-17,5,665.72
383763,140419,2022-11-16,10000,2022-12-16,5,458.12
392919,140419,2022-12-22,10000,2023-02-20,5,625.68
363542,140428,2022-08-22,45000,2022-12-20,5,401.69
393867,140428,2022-12-26,10000,2023-01-25,4,352.70
386707,140431,2022-11-28,18000,2023-01-30,5,377.61
425810,140431,2023-05-11,60000,2023-07-13,5,435.02
442325,140431,2023-07-22,46000,2023-09-23,5,431.74
364293,140445,2022-08-25,50000,2022-09-24,5,505.32
354828,140486,2022-07-15,35000,2022-12-03,5,267.50
419109,140500,2023-04-12,55000,2023-05-12,5,412.07
364333,140513,2022-08-25,10000,2022-12-23,5,399.92
401071,140513,2023-01-27,12000,2023-05-27,5,557.20
434636,140513,2023-06-19,25000,2023-09-17,5,609.86
454047,140513,2023-09-12,20000,2023-11-11,4,516.22
353541,140528,2022-07-08,40000,2022-10-10,5,455.53
378174,140528,2022-10-24,35000,2022-12-23,5,576.33
400022,140528,2023-01-23,25000,2023-04-26,5,536.54
426193,140528,2023-05-13,65000,2023-08-17,5,522.24
373078,140532,2022-10-01,10000,2022-10-31,5,556.94
379482,140532,2022-10-28,37000,2022-12-31,5,556.94
450562,140532,2023-08-27,38000,2023-11-29,4,556.94
365418,140550,2022-08-30,30000,2022-10-29,5,417.54
356146,140589,2022-07-20,25000,2022-11-18,5,462.85
397380,140589,2023-01-12,11000,2023-02-11,5,596.21
412057,140589,2023-03-15,30000,2023-04-14,5,596.21
425946,140589,2023-05-12,30000,2023-06-11,5,621.41
458965,140589,2023-10-03,30000,2023-11-02,5,621.41
407830,140606,2023-02-24,30000,2023-04-25,5,650.39
371991,140633,2022-09-27,10000,2023-01-26,5,617.50
402659,140633,2023-02-02,20000,2023-06-11,5,617.50
435143,140633,2023-06-20,20000,2023-10-23,5,642.70
464866,140633,2023-10-28,20000,2023-11-27,4,642.70
362050,140640,2022-08-16,20000,2022-09-15,5,454.80
375290,140640,2022-10-11,20000,2023-02-08,4,507.46
373814,140646,2022-10-05,25000,2022-11-04,4,471.10
444939,140647,2023-08-02,15000,2023-11-01,5,543.18
362669,140651,2022-08-18,30000,2022-12-21,4,417.99
451348,140661,2023-08-30,20000,2023-09-29,5,365.58
453715,140661,2023-09-11,20000,2023-10-11,5,417.49
355760,140677,2022-07-19,60000,2022-11-17,5,461.34
384790,140677,2022-11-21,70000,2023-01-21,5,556.94
422505,140679,2023-04-26,55000,2023-09-01,5,420.91
407009,140682,2023-02-21,50000,2023-05-22,4,563.57
386537,140708,2022-11-27,20000,2023-03-31,5,522.86
358674,140719,2022-08-01,60000,2022-10-30,5,506.37
374252,140719,2022-10-07,40000,2022-11-06,5,506.37
381723,140719,2022-11-08,65000,2022-12-08,5,573.49
385879,140719,2022-11-25,80000,2023-02-23,5,573.49
402264,140719,2023-02-01,80000,2023-04-02,5,506.37
409428,140719,2023-03-03,60000,2023-05-02,5,506.37
461107,140719,2023-10-12,50000,2023-11-11,4,506.37
411583,140730,2023-03-13,50000,2023-05-12,5,279.38
431217,140730,2023-06-03,50000,2023-08-09,5,307.86
367838,140747,2022-09-10,40000,2022-10-10,5,488.84
369827,140747,2022-09-19,30000,2022-10-19,5,488.84
356944,140761,2022-07-24,10000,2022-08-23,5,710.92
369914,140761,2022-09-19,10000,2022-11-18,5,643.80
427988,140761,2023-05-20,10000,2023-09-17,5,736.12
384211,140780,2022-11-18,35000,2023-03-22,5,395.50
361291,140785,2022-08-12,20000,2022-10-12,5,649.41
376831,140785,2022-10-18,20000,2023-02-16,5,674.59
405464,140785,2023-02-15,25000,2023-04-16,5,707.15
438032,140785,2023-07-04,20000,2023-11-01,5,699.79
362724,140808,2022-08-18,25000,2022-12-21,4,483.12
407242,140810,2023-02-22,25000,2023-04-23,5,542.77
404351,140821,2023-02-10,45000,2023-03-12,5,633.54
406761,140841,2023-02-20,30000,2023-03-22,5,546.39
408967,140845,2023-03-01,30000,2023-03-31,5,269.28
355847,140856,2022-07-19,30000,2022-08-18,5,348.89
403345,140868,2023-02-06,35000,2023-03-08,5,485.17
444868,140868,2023-08-01,45000,2023-08-31,5,537.83
359058,140871,2022-08-02,60000,2022-12-01,5,692.84
393186,140871,2022-12-23,70000,2023-01-22,5,692.84
407446,140871,2023-02-23,50000,2023-03-25,5,692.84
417807,140871,2023-04-06,80000,2023-07-05,5,692.84
439943,140871,2023-07-12,80000,2023-09-10,5,692.84
454471,140871,2023-09-13,80000,2023-11-12,4,692.84
416590,140872,2023-04-01,10000,2023-05-01,5,612.31
386442,140881,2022-11-26,40000,2023-02-24,4,515.23
370199,140890,2022-09-20,20000,2023-02-12,4,410.68
389254,140901,2022-12-08,40000,2023-01-07,5,444.29
421973,140911,2023-04-25,10000,2023-05-25,5,545.41
423632,140934,2023-05-02,25000,2023-06-01,5,469.57
454513,140935,2023-09-14,15000,2023-11-17,4,619.43
398270,140952,2023-01-16,35000,2023-05-16,5,569.11
426685,140952,2023-05-16,45000,2023-09-14,5,595.25
365278,140965,2022-08-30,20000,2022-09-29,5,483.01
414805,140965,2023-03-25,40000,2023-04-24,5,649.73
382696,140981,2022-11-11,45000,2023-03-17,5,531.74
411374,141025,2023-03-11,10000,2023-04-10,5,683.42
442621,141025,2023-07-24,10000,2023-08-23,5,736.08
377649,141069,2022-10-21,10000,2022-11-20,5,528.11
364719,141095,2022-08-27,35000,2022-10-27,5,439.30
422720,141095,2023-04-27,35000,2023-06-30,5,512.12
441247,141095,2023-07-18,25000,2023-09-16,5,568.69
379783,141100,2022-10-30,20000,2022-11-29,5,597.28
421438,141100,2023-04-22,20000,2023-07-21,5,530.16
368074,141106,2022-09-11,5000,2022-10-11,5,527.76
425136,141106,2023-05-08,10000,2023-06-07,5,638.75
352180,141112,2022-07-01,35000,2022-07-31,5,555.36
379729,141112,2022-10-29,10000,2023-01-27,5,636.06
421780,141112,2023-04-24,5000,2023-05-24,5,636.06
359685,141118,2022-08-05,60000,2022-09-04,5,536.48
370436,141118,2022-09-21,70000,2022-11-21,5,482.39
375087,141122,2022-10-11,30000,2022-12-10,5,510.29
438902,141124,2023-07-07,20000,2023-08-06,5,434.28
449686,141124,2023-08-23,30000,2023-09-22,5,486.94
456248,141124,2023-09-21,15000,2023-11-20,4,486.94
356187,141125,2022-07-21,10000,2022-10-19,5,458.12
429458,141125,2023-05-26,10000,2023-08-24,5,625.68
456139,141125,2023-09-21,20000,2023-11-20,4,678.34
452175,141136,2023-09-04,20000,2023-10-04,5,546.40
464488,141136,2023-10-27,20000,2023-11-26,4,599.06
385300,141141,2022-11-23,20000,2022-12-23,5,359.99
390835,141141,2022-12-15,25000,2023-04-14,5,369.93
417150,141154,2023-04-04,45000,2023-06-03,5,550.05
436993,141154,2023-06-29,50000,2023-10-27,5,593.33
465363,141154,2023-10-31,60000,2023-11-30,4,609.90
368838,141173,2022-09-14,50000,2022-10-14,5,510.53
443202,141188,2023-07-26,30000,2023-08-25,4,359.99
398080,141198,2023-01-14,30000,2023-02-13,5,585.26
401599,141204,2023-01-29,25000,2023-02-28,5,411.83
458974,141208,2023-10-03,20000,2023-12-02,4,423.56
415774,141220,2023-03-29,45000,2023-04-28,5,436.18
458588,141220,2023-10-02,45000,2023-11-01,5,228.53
363161,141222,2022-08-20,10000,2022-09-19,5,444.43
360811,141236,2022-08-10,15000,2022-10-09,4,284.56
359950,141243,2022-08-06,70000,2022-09-05,4,591.38
352173,141270,2022-07-01,60000,2022-07-31,5,455.48
359380,141270,2022-08-03,60000,2022-09-02,5,455.48
366707,141270,2022-09-05,60000,2022-10-05,5,415.69
374650,141270,2022-10-08,70000,2022-11-07,5,415.69
397926,141270,2023-01-13,10000,2023-02-12,5,415.69
402577,141270,2023-02-02,45000,2023-05-08,5,522.60
430293,141270,2023-05-30,10000,2023-06-29,5,522.60
436712,141270,2023-06-27,50000,2023-07-27,5,522.60
380547,141271,2022-11-02,30000,2022-12-02,5,469.46
458766,141271,2023-10-02,30000,2023-11-01,5,294.03
443306,141273,2023-07-26,30000,2023-10-24,5,681.68
409747,141280,2023-03-04,10000,2023-04-03,5,463.78
424263,141280,2023-05-04,20000,2023-06-03,5,516.44
435027,141280,2023-06-20,22000,2023-07-20,5,573.01
443931,141280,2023-07-28,15000,2023-08-27,5,573.01
356855,141289,2022-07-23,50000,2022-09-21,5,421.91
371707,141289,2022-09-26,65000,2022-11-25,5,536.07
385756,141289,2022-11-24,75000,2023-02-23,5,536.07
357529,141292,2022-07-26,60000,2022-11-23,5,499.16
393861,141292,2022-12-26,70000,2023-04-25,5,499.16
433351,141292,2023-06-13,40000,2023-09-11,5,515.73
379745,141295,2022-10-29,15000,2022-11-28,5,288.21
443286,141295,2023-07-26,20000,2023-08-25,4,162.28
365393,141296,2022-08-30,40000,2022-09-29,4,272.78
415965,141307,2023-03-29,40000,2023-06-01,5,541.10
358062,141317,2022-07-28,26000,2022-11-27,5,422.37
358026,141324,2022-07-28,10000,2022-08-27,5,404.27
367007,141324,2022-09-06,30000,2022-11-05,4,503.22
411266,141325,2023-03-10,30000,2023-04-09,5,499.16
392166,141334,2022-12-20,30000,2023-02-18,5,464.62
379070,141340,2022-10-27,30000,2022-11-26,5,463.78
405728,141340,2023-02-16,42500,2023-03-18,5,491.58
381821,141343,2022-11-08,20000,2023-03-08,5,404.59
362847,141347,2022-08-19,40000,2022-12-17,5,644.92
396203,141347,2023-01-06,50000,2023-05-07,5,644.92
429412,141347,2023-05-26,30000,2023-08-24,5,658.50
445617,141347,2023-08-05,80000,2023-11-05,4,591.38
388891,141380,2022-12-07,15000,2023-04-12,5,658.50
392312,141385,2022-12-20,15000,2023-01-19,5,460.22
453551,141419,2023-09-09,15000,2023-10-09,5,554.86
368242,141424,2022-09-12,30000,2023-03-27,5,359.99
452389,141424,2023-09-04,30000,2023-11-03,4,182.28
358109,141446,2022-07-28,15000,2022-08-27,4,365.58
385183,141482,2022-11-22,40000,2023-02-24,5,529.10
370638,141487,2022-09-21,20000,2022-10-21,5,554.69
381414,141496,2022-11-07,80000,2023-02-11,5,469.58
430025,141506,2023-05-29,20000,2023-08-27,5,493.88
377141,141541,2022-10-19,30000,2022-12-19,5,511.09
400497,141541,2023-01-24,30000,2023-02-23,5,511.09
433107,141541,2023-06-12,30000,2023-07-12,5,511.09
458902,141541,2023-10-03,25000,2023-12-02,4,511.09
379108,141546,2022-10-27,70000,2022-11-26,5,628.88
385707,141546,2022-11-24,40000,2022-12-24,5,628.88
396852,141546,2023-01-09,40000,2023-02-08,5,561.76
422598,141546,2023-04-27,80000,2023-05-27,5,654.08
435374,141546,2023-06-21,20000,2023-07-21,5,654.08
386590,141571,2022-11-28,30000,2022-12-28,5,330.07
389313,141571,2022-12-08,30000,2023-01-07,5,422.13
419195,141571,2023-04-13,50000,2023-06-12,5,429.81
450646,141574,2023-08-28,30000,2023-09-27,5,455.58
399187,141582,2023-01-19,40000,2023-04-19,5,607.35
364325,141629,2022-08-25,25000,2022-09-24,5,256.95
442128,141639,2023-07-21,30000,2023-08-20,4,373.10
352311,141660,2022-07-02,20000,2022-08-01,5,353.23
366438,141660,2022-09-04,20000,2022-12-07,5,353.23
389184,141660,2022-12-08,45000,2023-04-08,5,381.71
389416,141671,2022-12-09,40000,2023-02-07,5,264.79
358334,141680,2022-07-29,40000,2022-08-28,5,577.99
371678,141680,2022-09-26,15000,2022-10-26,5,642.46
381221,141680,2022-11-05,30000,2022-12-05,5,642.46
445779,141706,2023-08-06,20000,2023-09-05,5,446.21
389283,141718,2022-12-08,45000,2023-04-07,5,626.96
417155,141726,2023-04-04,35000,2023-06-03,5,293.61
379965,141756,2022-10-31,20000,2022-11-30,5,446.41
432002,141761,2023-06-07,30000,2023-07-07,5,455.48
384728,141783,2022-11-21,25000,2023-01-20,5,405.25
405810,141783,2023-02-16,30000,2023-06-17,5,252.67
413386,141785,2023-03-20,10000,2023-04-19,5,570.33
427806,141785,2023-05-20,55000,2023-07-19,4,610.12
452489,141788,2023-09-05,50000,2023-10-05,5,568.83
360563,141795,2022-08-09,25000,2022-11-07,5,515.29
382423,141795,2022-11-10,28000,2022-12-10,5,482.00
464063,141795,2023-10-25,20000,2023-11-24,4,317.76
416171,141797,2023-03-30,50000,2023-04-29,5,400.46
369669,141800,2022-09-17,55000,2022-12-21,5,255.67
403679,141803,2023-02-07,10000,2023-03-09,5,476.57
460162,141803,2023-10-09,6000,2023-11-08,4,575.52
367986,141807,2022-09-10,60000,2022-10-10,5,499.16
380876,141807,2022-11-04,70000,2023-01-03,5,499.16
395405,141807,2022-12-31,70000,2023-04-03,5,464.60
390123,141820,2022-12-12,20000,2023-02-10,4,440.74
405603,141843,2023-02-15,40000,2023-03-17,5,410.55
389782,141846,2022-12-10,25000,2023-01-09,5,545.31
402155,141852,2023-01-31,25000,2023-06-09,5,419.36
450166,141861,2023-08-25,40000,2023-09-24,5,238.85
456904,141861,2023-09-25,50000,2023-10-25,5,256.95
464092,141861,2023-10-25,50000,2023-11-24,4,308.08
405641,141877,2023-02-15,20000,2023-04-16,4,441.89
440652,141896,2023-07-16,15000,2023-08-15,5,365.58
379401,141903,2022-10-28,55000,2022-11-27,5,350.81
398513,141911,2023-01-16,30000,2023-02-15,5,348.20
403375,141911,2023-02-06,40000,2023-06-12,4,401.46
395378,141926,2022-12-31,20000,2023-01-30,5,607.98
388835,141945,2022-12-06,5000,2023-01-05,5,483.30
395561,141945,2023-01-04,5000,2023-02-03,5,594.29
397548,141945,2023-01-12,5000,2023-02-11,5,703.52
361704,141947,2022-08-15,20000,2022-09-14,5,603.45
405400,141947,2023-02-15,15000,2023-03-17,5,653.60
391439,141956,2022-12-17,15000,2023-01-16,5,543.75
399147,141956,2023-01-19,25000,2023-03-22,5,543.75
414508,141956,2023-03-24,10000,2023-04-23,5,543.75
434334,141956,2023-06-17,25000,2023-07-17,5,543.75
443500,141956,2023-07-27,40000,2023-09-25,5,543.75
457681,141956,2023-09-27,25000,2023-10-27,5,568.95
464399,141956,2023-10-26,5000,2023-11-25,4,568.95
359868,141959,2022-08-06,10000,2022-11-04,5,473.23
377298,141959,2022-10-20,55000,2022-12-19,5,501.71
372232,141960,2022-09-28,10000,2022-10-28,5,315.61
376793,141960,2022-10-18,15000,2022-11-17,5,368.27
414970,141963,2023-03-25,5000,2023-04-24,5,557.20
421926,141963,2023-04-24,5000,2023-05-24,5,666.43
424602,141963,2023-05-05,10000,2023-06-04,5,666.43
427989,141963,2023-05-20,20000,2023-08-18,5,666.43
444893,141963,2023-08-01,20000,2023-08-31,5,589.36
356116,141969,2022-07-20,60000,2022-11-18,5,536.34
394474,141969,2022-12-28,35000,2023-02-26,5,503.92
406794,141969,2023-02-20,35000,2023-06-23,5,469.36
437837,141992,2023-07-03,32500,2023-08-02,5,478.73
386277,142018,2022-11-26,15000,2022-12-26,5,349.55
435816,142021,2023-06-23,25000,2023-08-23,5,411.83
352433,142026,2022-07-04,4000,2022-08-03,5,703.54
367137,142026,2022-09-07,10000,2022-10-07,5,793.21
442786,142053,2023-07-24,15000,2023-08-23,5,420.88
453349,142053,2023-09-08,37000,2023-11-09,5,528.54
464136,142053,2023-10-25,60000,2023-11-24,5,538.69
364238,142072,2022-08-25,15000,2022-09-24,5,633.32
456176,142072,2023-09-21,15000,2023-10-21,5,566.20
463894,142072,2023-10-24,10000,2023-11-23,4,566.20
438210,142073,2023-07-04,20000,2023-09-02,5,450.39
457395,142073,2023-09-26,20000,2023-11-25,4,603.19
403914,142101,2023-02-08,10000,2023-03-10,5,399.92
426959,142110,2023-05-17,10000,2023-06-16,5,474.76
439728,142110,2023-07-12,10000,2023-09-10,5,594.54
456599,142110,2023-09-22,20000,2023-10-22,5,594.54
353074,142114,2022-07-06,30000,2022-09-04,5,308.57
355050,142140,2022-07-15,40000,2022-11-13,5,371.34
387477,142140,2022-11-30,55000,2022-12-30,5,303.09
390521,142140,2022-12-13,60000,2023-01-12,4,361.15
368652,142155,2022-09-13,20000,2023-01-18,5,642.42
415957,142155,2023-03-29,6000,2023-04-28,5,589.02
443917,142155,2023-07-28,5000,2023-08-27,5,589.02
447675,142155,2023-08-15,40000,2023-11-13,4,589.02
352943,142158,2022-07-06,30000,2022-08-05,5,610.97
374260,142158,2022-10-07,42000,2022-12-06,5,610.97
422180,142158,2023-04-25,50000,2023-05-25,5,561.98
440719,142158,2023-07-17,70000,2023-11-14,4,561.98
424597,142175,2023-05-05,35000,2023-06-04,5,568.83
428256,142175,2023-05-22,60000,2023-09-20,5,568.83
424359,142188,2023-05-04,30000,2023-06-03,5,390.06
399232,142190,2023-01-19,20000,2023-05-24,4,359.99
400131,142193,2023-01-23,30000,2023-04-23,5,359.99
431624,142193,2023-06-05,40000,2023-09-08,5,307.18
365805,142199,2022-09-01,50000,2022-10-01,5,499.16
366229,142204,2022-09-02,20000,2022-10-02,4,288.21
372525,142207,2022-09-29,50000,2023-01-29,5,291.51
379405,142209,2022-10-28,25000,2022-11-27,5,363.10
382938,142209,2022-11-14,45000,2023-03-15,5,473.25
435494,142209,2023-06-22,50000,2023-10-27,5,480.83
463562,142211,2023-10-23,20000,2023-11-22,4,231.27
401497,142212,2023-01-28,5000,2023-02-27,5,446.21
422698,142212,2023-04-27,5000,2023-05-27,5,557.20
435619,142212,2023-06-22,16000,2023-08-21,5,615.54
449429,142212,2023-08-22,10000,2023-09-21,5,521.90
434669,142214,2023-06-19,10000,2023-07-19,5,627.68
437051,142214,2023-06-29,10000,2023-07-29,5,694.80
366388,142222,2022-09-03,7000,2022-10-03,5,775.39
450623,142233,2023-08-28,40000,2023-10-27,5,420.09
441248,142279,2023-07-18,30000,2023-09-26,4,359.99
356480,142283,2022-07-22,20000,2022-08-21,5,461.16
390212,142285,2022-12-12,40000,2023-01-11,5,594.29
404103,142285,2023-02-09,32000,2023-04-10,5,545.30
444984,142285,2023-08-02,15000,2023-10-01,5,561.87
465205,142285,2023-10-30,25000,2023-11-29,4,561.87
427462,142287,2023-05-18,40000,2023-06-17,5,541.10
362641,142306,2022-08-18,30000,2022-09-17,5,319.99
376478,142306,2022-10-17,40000,2023-02-17,5,295.20
457192,142309,2023-09-26,12000,2023-11-25,4,352.57
375896,142323,2022-10-14,45000,2022-11-13,4,389.63
460983,142330,2023-10-12,25000,2023-11-11,4,522.90
410728,142394,2023-03-09,25000,2023-04-08,5,485.17
421384,142399,2023-04-22,20000,2023-08-26,5,484.93
447788,142411,2023-08-15,50000,2023-09-14,5,331.15
429146,142438,2023-05-25,40000,2023-06-24,5,625.21
449943,142438,2023-08-24,50000,2023-09-23,5,610.75
458172,142438,2023-09-29,20000,2023-10-29,5,558.48
465185,142438,2023-10-30,50000,2023-11-29,4,600.54
359740,142443,2022-08-05,30000,2022-12-03,5,621.13
388765,142443,2022-12-06,30000,2023-04-05,5,621.13
417680,142443,2023-04-06,30000,2023-08-04,5,621.13
445833,142443,2023-08-07,25000,2023-11-05,4,599.60
379731,142450,2022-10-29,10000,2022-11-28,5,411.87
357425,142463,2022-07-26,20000,2022-08-25,5,589.02
382845,142463,2022-11-12,20000,2023-02-12,5,589.02
415399,142463,2023-03-27,30000,2023-06-28,5,605.59
434931,142463,2023-06-19,40000,2023-09-21,5,513.61
423889,142486,2023-05-03,60000,2023-07-06,5,373.13
441433,142486,2023-07-19,60000,2023-08-18,5,440.25
437672,142488,2023-07-03,20000,2023-11-02,4,297.75
364874,142493,2022-08-27,20000,2022-09-26,5,287.98
385757,142493,2022-11-24,50000,2022-12-24,5,308.08
418543,142493,2023-04-10,50000,2023-05-10,5,340.64
432073,142493,2023-06-07,50000,2023-07-07,5,270.24
437008,142493,2023-06-29,50000,2023-07-29,4,270.24
353469,142515,2022-07-08,25000,2022-08-07,5,432.48
356540,142520,2022-07-22,40000,2022-11-23,5,478.18
385333,142520,2022-11-23,65000,2023-03-27,5,497.40
415636,142520,2023-03-28,30000,2023-07-30,5,497.40
402175,142521,2023-01-31,10000,2023-03-02,4,289.32
397609,142524,2023-01-12,20000,2023-02-11,5,485.01
404163,142524,2023-02-09,20000,2023-03-11,5,536.92
442346,142524,2023-07-22,15000,2023-08-21,5,549.79
368181,142558,2022-09-12,70000,2022-10-12,5,635.59
376092,142558,2022-10-15,70000,2022-11-14,5,603.17
389539,142558,2022-12-09,80000,2023-01-08,5,570.61
398259,142558,2023-01-16,40000,2023-02-15,5,570.61
362241,142560,2022-08-16,50000,2022-12-15,5,337.76
397650,142560,2023-01-12,40000,2023-05-14,5,370.32
426620,142560,2023-05-15,60000,2023-09-16,5,543.65
457015,142560,2023-09-25,70000,2023-11-24,4,511.09
415674,142562,2023-03-28,50000,2023-04-27,5,586.96
435490,142562,2023-06-22,20000,2023-08-21,5,558.48
453468,142562,2023-09-09,50000,2023-11-08,4,558.48
371521,142564,2022-09-26,45000,2022-10-26,5,330.54
394093,142564,2022-12-27,40000,2023-04-29,4,358.34
363579,142574,2022-08-23,20000,2022-09-22,5,695.35
372856,142574,2022-09-30,10000,2022-10-30,5,695.35
381277,142574,2022-11-06,10000,2022-12-06,5,695.35
411863,142574,2023-03-13,10000,2023-04-12,5,720.55
443154,142574,2023-07-26,20000,2023-08-25,5,720.55
451401,142574,2023-08-31,20000,2023-09-30,5,720.55
386028,142579,2022-11-25,10000,2022-12-25,5,718.77
414854,142579,2023-03-25,10000,2023-04-24,5,718.77
408775,142582,2023-02-28,25000,2023-03-30,5,365.58
411794,142582,2023-03-13,35000,2023-07-12,5,392.63
387033,142583,2022-11-29,10000,2022-12-29,4,431.21
353730,142604,2022-07-11,25000,2022-09-16,5,495.68
382213,142604,2022-11-10,25000,2022-12-10,5,495.68
430765,142604,2023-06-01,60000,2023-10-12,5,535.47
415594,142612,2023-03-28,15000,2023-04-27,5,610.30
429861,142612,2023-05-29,30000,2023-09-26,5,662.96
352526,142635,2022-07-04,10000,2022-09-02,5,501.73
379688,142635,2022-10-29,10000,2022-11-28,5,473.25
385884,142635,2022-11-25,20000,2022-12-25,5,537.72
461380,142636,2023-10-13,20000,2023-11-12,4,349.55
396058,142640,2023-01-05,45000,2023-02-04,5,407.49
405076,142640,2023-02-13,5000,2023-03-15,5,360.47
415699,142640,2023-03-28,10000,2023-05-28,5,378.06
435420,142647,2023-06-21,50000,2023-10-27,5,266.23
406887,142656,2023-02-20,30000,2023-04-22,5,386.89
356371,142659,2022-07-21,50000,2022-08-20,5,558.57
400095,142659,2023-01-23,60000,2023-02-22,5,519.51
374188,142661,2022-10-06,20000,2022-11-05,4,319.99
408545,142666,2023-02-27,10000,2023-03-29,5,406.12
460556,142672,2023-10-10,10000,2023-11-09,5,446.28
393768,142678,2022-12-26,10000,2023-01-25,5,517.35
427978,142678,2023-05-20,20000,2023-06-19,5,603.03
438681,142678,2023-07-06,70000,2023-08-05,5,603.03
457722,142678,2023-09-27,30000,2023-11-26,5,635.08
421904,142679,2023-04-24,20000,2023-05-24,5,490.68
442982,142679,2023-07-25,20000,2023-09-25,5,599.16
464413,142679,2023-10-26,10000,2023-11-25,4,617.50
369382,142680,2022-09-16,20000,2022-10-16,5,530.68
376237,142680,2022-10-15,20000,2022-11-14,5,583.34
382128,142680,2022-11-09,20000,2022-12-09,5,487.74
389566,142680,2022-12-09,30000,2023-01-08,5,516.22
404266,142680,2023-02-10,20000,2023-03-12,5,645.20
411506,142680,2023-03-12,20000,2023-04-11,5,549.60
418391,142680,2023-04-10,20000,2023-05-10,5,624.33
425631,142680,2023-05-10,20000,2023-06-09,5,595.85
440548,142680,2023-07-15,20000,2023-08-14,5,691.45
452507,142680,2023-09-05,30000,2023-10-05,5,649.53
459369,142680,2023-10-04,30000,2023-11-03,4,649.53
357477,142690,2022-07-26,30000,2022-11-30,5,559.86
385605,142690,2022-11-24,30000,2023-03-29,5,626.98
437646,142700,2023-07-02,10000,2023-08-01,5,461.34
394712,142703,2022-12-29,45000,2023-01-28,5,520.47
444344,142737,2023-07-31,45000,2023-09-30,4,228.53
361401,142741,2022-08-13,20000,2022-10-12,5,431.48
381248,142741,2022-11-05,21000,2023-01-04,5,437.76
400190,142741,2023-01-23,33000,2023-05-24,5,571.59
449023,142741,2023-08-21,14000,2023-09-20,5,568.94
458324,142741,2023-09-30,12000,2023-10-30,5,636.06
386188,142743,2022-11-26,20000,2022-12-26,4,348.83
378090,142755,2022-10-24,25000,2022-11-23,5,381.66
380657,142755,2022-11-03,25000,2022-12-03,5,411.00
384111,142755,2022-11-18,55000,2022-12-18,5,503.95
392102,142755,2022-12-20,55000,2023-06-01,4,415.69
417081,142770,2023-04-03,15000,2023-05-03,5,622.14
356554,142771,2022-07-22,57000,2022-11-23,5,394.18
393185,142771,2022-12-23,60000,2023-04-23,5,394.18
367420,142776,2022-09-08,10000,2022-11-07,4,352.36
440733,142778,2023-07-17,25000,2023-08-16,5,471.35
372736,142790,2022-09-30,25000,2023-01-28,5,594.29
352070,142799,2022-07-01,25000,2022-08-31,5,492.58
384044,142799,2022-11-17,20000,2023-01-18,5,446.77
416950,142799,2023-04-03,20000,2023-05-03,5,589.02
432373,142799,2023-06-08,10000,2023-07-08,5,564.16
413094,142813,2023-03-18,45000,2023-06-17,5,291.51
437391,142817,2023-06-30,10000,2023-10-28,4,701.26
365944,142822,2022-09-01,30000,2023-01-22,5,253.29
408644,142833,2023-02-28,25000,2023-06-01,5,573.97
404986,142851,2023-02-13,20000,2023-06-14,5,311.86
361276,142854,2022-08-12,50000,2022-09-11,5,614.82
352151,142855,2022-07-01,7000,2022-10-02,5,526.06
376160,142855,2022-10-15,5000,2022-12-14,5,581.20
401939,142855,2023-01-30,5000,2023-03-31,5,587.89
422193,142855,2023-04-25,4000,2023-06-24,5,627.68
432453,142855,2023-06-08,6000,2023-09-06,5,627.68
355653,142856,2022-07-19,25000,2022-09-17,5,444.39
368489,142856,2022-09-13,30000,2022-12-13,5,450.61
352663,142861,2022-07-04,40000,2022-08-03,5,278.57
363182,142861,2022-08-20,45000,2022-11-20,4,334.93
404336,142876,2023-02-10,15000,2023-03-12,5,437.01
413743,142876,2023-03-21,15000,2023-05-20,5,594.29
353027,142883,2022-07-06,10000,2022-08-05,5,665.23
