"loan_id","payment_date","paid_principal","paid_fines","paid_other"
431194,2023-06-06,5000.00,0.00,930.00
356738,2022-09-16,60000.00,0.00,8410.00
392692,2023-01-09,35000.00,0.00,0.00
398918,2023-05-03,0.00,0.00,100.00
446718,2023-10-04,20000.00,0.00,3400.00
445841,2023-10-20,40000.00,0.00,6700.00
355544,2022-08-13,60000.00,0.00,6420.00
446147,2023-09-07,0.00,0.00,100.00
386044,2022-12-26,60000.00,0.00,4360.00
429834,2023-06-27,15000.00,0.00,100.00
419300,2023-06-12,0.00,0.00,100.00
415326,2023-06-24,0.00,0.00,100.00
344873,2022-07-28,13100.00,0.00,0.00
328415,2022-04-25,30000.00,0.00,0.00
324369,2022-07-12,19300.00,0.00,0.00
310008,2022-04-12,5000.00,0.00,0.00
384352,2023-01-19,12180.00,0.00,0.00
429921,2023-08-28,6750.00,0.00,100.00
367575,2022-10-06,20000.00,0.00,1450.00
439963,2023-08-12,20000.00,0.00,3400.00
437540,2023-07-13,40000.00,0.00,6700.00
386376,2022-12-14,2850.00,0.00,0.00
359975,2022-08-11,20000.00,0.00,0.00
335976,2022-05-28,45000.00,0.00,0.00
389097,2023-05-03,0.00,6850.00,3250.00
459319,2023-10-12,20000.00,0.00,1400.00
364232,2022-09-02,18010.00,0.00,4990.00
311224,2022-02-14,10000.00,0.00,1530.00
446636,2023-09-04,25000.00,0.00,4230.00
441123,2023-08-08,25000.00,0.00,100.00
374294,2023-02-06,55000.00,0.00,4350.00
312926,2022-03-03,40000.00,0.00,6050.00
369589,2022-10-04,30000.00,0.00,0.00
335116,2022-08-24,35000.00,0.00,5420.00
434931,2023-09-20,40000.00,0.00,6600.00
431217,2023-08-10,50000.00,8150.00,8350.00
334675,2022-06-20,22340.00,0.00,7660.00
346025,2022-09-02,0.00,0.00,2000.00
441134,2023-08-04,20000.00,0.00,3300.00
352657,2022-08-11,45000.00,0.00,2160.00
398316,2023-02-02,5000.00,0.00,710.00
434299,2023-07-24,0.00,0.00,100.00
370272,2022-10-06,35000.00,0.00,4490.00
324143,2022-04-05,20000.00,0.00,3100.00
327322,2022-06-10,30000.00,0.00,4650.00
458529,2023-10-31,40000.00,0.00,100.00
367799,2022-10-10,10000.00,0.00,0.00
405907,2023-06-17,40000.00,0.00,3400.00
398385,2023-02-02,40000.00,0.00,5490.00
338969,2022-06-10,50000.00,0.00,0.00
442119,2023-08-18,20000.00,0.00,100.00
423700,2023-09-03,50000.00,0.00,3350.00
319297,2022-04-20,23100.00,0.00,0.00
404417,2023-03-10,40000.00,0.00,6600.00
388607,2023-01-30,5000.00,0.00,0.00
368452,2022-10-13,40000.00,0.00,0.00
377059,2022-11-08,50000.00,0.00,0.00
415517,2023-06-17,10000.00,0.00,100.00
361851,2022-09-14,50000.00,0.00,7140.00
351194,2022-08-02,0.00,0.00,2000.00
309594,2022-02-07,25000.00,0.00,0.00
322642,2022-04-13,60000.06,0.00,7370.01
357129,2022-10-08,60000.00,20560.00,10560.00
430714,2023-06-06,50000.00,0.00,100.00
430261,2023-07-31,0.00,0.00,100.00
341701,2022-06-15,7110.00,0.00,2890.00
395466,2023-05-15,40000.00,0.00,5810.00
395102,2023-01-28,6430.00,0.00,3570.00
360983,2022-11-14,40000.00,0.00,5710.00
368231,2022-10-07,25000.00,0.00,3570.00
448490,2023-09-12,40000.00,0.00,6040.00
359422,2022-08-17,50000.00,0.00,0.00
405083,2023-03-20,50000.00,0.00,0.00
436633,2023-08-22,32450.00,0.00,100.00
403010,2023-02-19,20000.00,0.00,0.00
441880,2023-07-27,10000.00,0.00,1580.00
416485,2023-04-14,70000.00,0.00,11650.00
358374,2022-08-16,60000.00,0.00,4360.00
362886,2022-09-08,34000.00,0.00,4540.00
342340,2022-06-21,60000.00,0.00,2000.00
350990,2022-08-22,0.00,9000.00,1000.00
315289,2022-03-02,30000.00,0.00,2550.00
430370,2023-09-06,0.00,0.00,100.00
377486,2022-11-19,40000.00,0.00,2910.00
410176,2023-04-12,20000.00,3260.00,3400.00
334148,2022-05-20,10000.00,0.00,0.00
366618,2022-09-13,12150.00,0.00,2850.00
374885,2022-10-20,25000.00,0.00,3570.00
397989,2023-02-14,80000.00,0.00,5710.00
322796,2022-03-18,0.00,0.00,5000.00
347611,2022-08-13,30000.00,0.00,4170.00
338256,2022-06-12,7102.00,2300.00,3098.00
461858,2023-09-06,0.00,0.00,3200.00
437107,2023-07-29,60000.00,0.00,9010.00
447731,2023-09-13,0.00,0.00,100.00
397880,2023-04-24,0.00,0.00,100.00
446279,2023-08-28,5000.00,0.00,930.00
385785,2022-12-03,10000.00,0.00,1290.00
415197,2023-04-24,15000.00,0.00,100.00
314398,2022-02-09,15000.00,0.00,1795.00
440216,2023-08-11,0.00,0.00,100.00
309730,2022-03-11,20000.00,0.00,3400.00
445178,2023-10-05,6000.00,0.00,100.00
368337,2022-10-03,50000.00,0.00,3570.00
404653,2023-05-13,1630.00,0.00,8570.00
446477,2023-09-07,50000.00,0.00,3250.00
448228,2023-09-14,65000.00,0.00,4330.00
444300,2023-09-30,20000.00,0.00,3400.00
356513,2022-10-24,10000.00,0.00,1430.00
455137,2023-10-12,20000.00,0.00,100.00
411418,2023-04-08,0.00,0.00,100.00
403388,2023-05-02,2400.00,0.00,100.00
456520,2023-10-19,40000.00,0.00,100.00
439424,2023-08-09,30000.00,0.00,5050.00
332595,2022-04-21,25000.00,0.00,0.00
410277,2023-04-06,0.00,0.00,100.00
368847,2022-10-14,40000.00,0.00,5710.00
314483,2022-03-29,25000.00,0.00,0.00
343862,2022-06-27,50000.00,0.00,2100.00
431415,2023-07-05,0.00,0.00,100.00
363162,2022-09-03,13250.00,0.00,1750.00
313451,2022-03-12,30000.00,2770.00,4650.00
313594,2022-04-14,8972.00,6930.00,4098.00
424621,2023-05-17,40000.00,0.00,0.00
444861,2023-11-01,0.00,0.00,100.00
390532,2023-01-12,10000.00,0.00,1430.00
408176,2023-03-31,35000.00,3260.00,5880.00
372075,2023-01-07,30000.00,0.00,1830.00
400406,2023-02-20,30000.00,0.00,0.00
416683,2023-04-29,40000.00,0.00,6700.00
448421,2023-10-16,10000.00,0.00,100.00
351455,2022-09-16,25000.00,0.00,3830.00
391604,2023-04-15,20939.98,0.00,1641.12
409674,2023-04-14,6700.00,0.00,3400.00
412361,2023-04-05,15000.00,0.00,2580.00
368704,2022-10-05,20000.00,0.00,0.00
410945,2023-04-04,30000.00,0.00,4950.00
453717,2023-09-30,40000.00,0.00,100.00
375243,2022-10-17,10000.00,0.00,1430.00
326474,2022-04-07,35000.00,0.00,4064.00
333736,2022-05-21,40000.00,0.00,0.00
378342,2022-11-07,20000.00,0.00,2850.00
453219,2023-10-09,21190.00,0.00,4010.00
338564,2022-06-06,10000.00,0.00,0.00
428191,2023-06-21,20000.00,0.00,200.00
429468,2023-07-25,0.00,0.00,100.00
399156,2023-02-10,40000.00,0.00,0.00
420875,2023-05-03,35000.00,0.00,100.00
452870,2023-10-09,0.00,0.00,100.00
404545,2023-02-18,12470.00,0.00,2530.00
424690,2023-06-03,0.00,0.00,100.00
452098,2023-10-03,30000.00,0.00,100.00
449959,2023-09-14,30000.00,0.00,5050.00
453571,2023-09-20,54999.89,0.00,8379.98
409877,2023-04-04,10000.00,0.00,1750.00
314075,2022-07-19,8460.00,12120.00,5420.00
329662,2022-06-04,9000.00,0.00,1390.00
411655,2023-03-18,30000.00,0.00,4950.00
397986,2023-02-16,40000.00,0.00,0.00
413805,2023-04-20,7080.00,0.00,100.00
366040,2023-02-06,25000.00,0.00,0.00
408393,2023-06-29,40000.00,0.00,0.00
412380,2023-04-11,25000.00,0.00,4230.00
392813,2023-01-20,20000.00,0.00,0.00
455528,2023-10-02,5000.00,0.00,930.00
435383,2023-07-12,7000.00,0.00,1260.00
380714,2022-12-03,20000.00,0.00,1450.00
313105,2022-02-21,25000.00,0.00,0.00
406860,2023-04-22,0.00,0.00,100.00
345433,2022-07-02,25000.00,0.00,3870.00
363387,2022-09-22,70000.00,0.00,9990.00
417297,2023-07-03,0.00,0.00,100.00
389862,2023-01-03,19000.00,0.00,2520.00
448716,2023-09-18,4950.00,0.00,5150.00
377430,2022-11-12,10000.00,0.00,1430.00
351125,2022-08-30,51850.05,0.00,8150.01
464473,2023-05-13,0.00,0.00,140.00
369089,2022-10-14,50000.00,0.00,0.00
396558,2023-04-07,10290.00,0.00,0.00
446896,2023-09-02,20000.00,0.00,100.00
421486,2023-08-18,7270.00,0.00,0.00
352602,2022-11-04,40000.00,0.00,6050.00
443098,2023-08-14,5000.00,0.00,830.00
314132,2022-05-14,20000.00,3690.00,3098.00
388332,2023-02-28,10000.00,0.00,0.00
416950,2023-05-09,20000.00,2790.00,3400.00
415791,2023-04-27,30000.00,0.00,4530.00
456935,2023-10-21,0.00,0.00,100.00
319984,2022-03-23,10000.00,0.00,0.00
435677,2023-07-20,0.00,0.00,100.00
407560,2023-03-24,30000.00,0.00,0.00
313906,2022-02-28,35000.00,0.00,0.00
378281,2023-03-14,30000.00,10280.00,4280.00
312313,2022-03-17,55000.00,0.00,8520.00
308975,2022-03-03,6450.00,0.00,2550.00
371270,2022-10-13,10000.00,0.00,0.00
373738,2023-02-06,47140.00,0.00,0.00
437641,2023-10-26,44499.96,0.00,6619.99
351759,2022-09-02,9580.00,0.00,5420.00
417548,2023-05-03,50000.00,0.00,100.00
323395,2022-03-10,11130.00,0.00,3870.00
370341,2022-09-22,20000.00,0.00,0.00
415046,2023-04-22,4900.00,0.00,200.00
381992,2022-12-01,10000.00,0.00,710.00
316499,2022-04-04,55000.00,0.00,8520.00
418357,2023-05-05,10000.00,0.00,1750.00
396836,2023-02-09,60000.00,0.00,4360.00
339878,2022-07-06,30000.00,0.00,0.00
447115,2023-10-10,0.00,0.00,100.00
320771,2022-06-21,10000.00,0.00,1270.00
363618,2022-09-20,40000.00,0.00,0.00
411353,2023-05-08,70000.00,0.00,11650.00
422598,2023-05-25,80000.00,0.00,100.00
435082,2023-08-10,20000.00,0.00,3400.00
332608,2022-05-09,15000.00,0.00,0.00
432644,2023-08-19,0.00,0.00,100.00
315640,2022-03-04,45000.00,0.00,5050.00
362969,2022-09-16,45000.00,0.00,6420.00
434918,2023-07-18,60000.00,0.00,4000.00
353559,2022-08-02,10000.00,0.00,1430.00
312189,2022-03-28,25000.00,4040.00,3870.00
383202,2022-11-30,40000.00,0.00,0.00
406490,2023-03-05,800.00,0.00,0.00
381193,2023-03-04,50000.00,0.00,7110.00
440298,2023-07-18,20000.00,0.00,3300.00
354520,2022-11-18,35000.00,4000.00,5010.00
419391,2023-05-15,0.00,0.00,100.00
333326,2022-05-19,20000.00,0.00,0.00
436617,2023-08-23,0.00,0.00,100.00
318959,2022-03-18,34000.00,0.00,0.00
314103,2022-03-23,10000.00,0.00,0.00
406330,2023-05-23,0.00,0.00,100.00
348051,2022-06-23,10000.00,0.00,4650.00
450938,2023-09-12,20000.00,0.00,1400.00
321208,2022-06-27,50000.00,0.00,0.00
384388,2022-12-13,30000.00,0.00,2780.00
402489,2023-02-15,5000.00,0.00,830.00
398763,2023-04-04,16600.00,0.00,3500.00
382141,2023-02-07,30000.00,0.00,0.00
366191,2022-07-21,0.00,0.00,50.00
439945,2023-10-04,0.00,0.00,100.00
315207,2022-02-25,10350.00,0.00,4650.00
357094,2022-09-27,7090.00,610.00,0.00
433675,2023-08-14,0.00,0.00,100.00
410136,2023-06-15,0.00,0.00,100.00
376065,2022-10-29,30000.00,0.00,0.00
417312,2023-05-19,30000.00,0.00,5050.00
333114,2022-05-18,40000.00,0.00,0.00
320685,2022-06-09,40000.00,0.00,5210.00
383229,2022-12-01,60000.00,0.00,8240.00
396584,2023-02-06,40000.00,0.00,0.00
429068,2023-06-22,10000.00,0.00,1750.00
414360,2023-05-15,8000.00,0.00,1120.00
391749,2023-02-17,30000.00,0.00,0.00
330384,2022-05-10,27750.00,0.00,0.00
382730,2023-02-13,20070.00,0.00,2041.40
315326,2022-04-01,46340.05,0.00,5660.00
327992,2022-04-27,30000.00,0.00,0.00
427152,2023-09-13,15000.00,0.00,2580.00
453271,2023-10-06,15000.00,0.00,1080.00
413248,2023-05-17,30000.00,0.00,100.00
414803,2023-04-24,0.00,0.00,100.00
370345,2022-10-20,70000.00,0.00,5090.00
416705,2023-06-09,15000.00,0.00,100.00
311975,2022-05-21,50000.00,0.00,7750.00
319483,2022-03-23,13740.00,0.00,2260.00
419858,2023-04-29,0.00,0.00,2000.00
314933,2022-02-04,20000.00,0.00,3100.00
380515,2023-01-04,60000.00,0.00,8090.00
344151,2022-06-21,10000.00,0.00,1550.00
340931,2022-07-16,10000.00,0.00,0.00
425127,2023-06-06,10000.00,0.00,100.00
330302,2022-10-07,50000.00,0.00,7750.00
385270,2022-12-23,5000.00,0.00,710.00
354533,2022-09-06,15000.00,0.00,0.00
344404,2022-09-19,60000.00,16340.00,8100.00
382419,2022-12-12,50000.00,0.00,0.00
422504,2023-01-09,0.00,0.00,280.00
312007,2022-02-14,15000.00,0.00,0.00
406480,2023-03-10,30000.00,0.00,4450.00
333087,2022-05-17,9680.00,0.00,2320.00
315878,2022-04-11,5000.00,570.00,775.00
350368,2022-07-04,10000.00,0.00,1550.00
443663,2023-09-26,0.00,0.00,100.00
414141,2023-04-07,20000.00,0.00,1400.00
446678,2023-10-30,5000.00,0.00,200.00
446671,2023-08-31,50000.00,0.00,3350.00
316347,2022-03-09,20000.00,0.00,0.00
308955,2022-01-15,35000.00,0.00,0.00
317663,2022-03-07,26629.00,0.00,0.00
388613,2023-02-03,10000.00,0.00,0.00
403921,2023-04-08,30000.00,0.00,100.00
420759,2023-05-09,0.00,0.00,100.00
334964,2022-05-16,10000.00,0.00,1550.00
359331,2022-08-30,35000.00,0.00,0.00
427239,2023-06-01,15000.00,0.00,2580.00
372662,2022-10-31,50000.00,0.00,3640.00
403860,2023-02-28,8000.00,0.00,1280.00
429426,2023-07-20,0.00,0.00,100.00
349990,2022-08-04,0.00,5540.00,1660.00
433032,2023-07-14,62200.00,0.00,100.00
387420,2022-12-15,35000.00,0.00,0.00
433805,2023-07-07,10000.00,0.00,1750.00
374533,2022-11-03,20000.00,0.00,1450.00
322731,2022-03-25,30000.00,0.00,2550.00
447888,2023-10-03,34230.00,0.00,100.00
380235,2022-11-25,30000.00,0.00,0.00
412772,2023-06-19,0.00,0.00,100.00
347788,2022-07-05,50000.00,0.00,6590.00
403013,2023-06-06,30970.00,0.00,1760.00
450344,2023-09-23,0.00,0.00,100.00
336642,2022-05-24,10000.00,0.00,1550.00
412647,2023-04-18,40000.00,0.00,6600.00
359088,2022-09-01,50000.00,0.00,0.00
362054,2022-09-15,50000.00,0.00,0.00
349490,2022-07-22,22250.00,0.00,7750.00
369412,2022-09-30,15000.00,0.00,1090.00
372252,2022-11-21,10000.00,0.00,1380.00
400550,2023-05-13,30000.00,0.00,5050.00
395190,2022-08-15,90.00,0.00,0.00
350143,2022-07-25,60000.00,0.00,5090.00
328466,2022-04-26,25000.00,0.00,0.00
363406,2022-09-19,10000.00,0.00,1430.00
454315,2023-10-11,20000.00,0.00,3400.00
334997,2022-05-16,40000.00,0.00,0.00
368711,2022-11-11,15000.00,0.00,0.00
312699,2022-03-10,5820.00,0.00,0.00
350013,2022-08-09,15470.00,0.00,4530.00
314799,2022-02-14,8600.00,0.00,0.00
384684,2023-02-10,17440.00,0.00,2560.00
349269,2022-07-16,30000.00,0.00,4650.00
333846,2022-04-26,20000.00,0.00,0.00
309989,2022-01-28,25000.00,0.00,0.00
315211,2022-03-25,20000.00,0.00,3100.00
343396,2022-09-29,15000.00,2380.00,2070.00
430048,2023-06-30,0.00,0.00,100.00
422351,2023-07-27,25000.00,0.00,0.00
421425,2023-05-22,0.00,0.00,100.00
309685,2022-08-16,25000.00,8780.00,7250.00
416958,2023-06-02,30000.00,0.00,5050.00
353811,2022-08-31,35000.00,0.00,1430.00
321677,2022-03-26,10350.00,0.00,4650.00
325456,2022-08-23,40000.00,0.00,6200.00
437358,2023-08-29,0.00,0.00,100.00
355879,2022-08-16,40000.00,0.00,5710.00
435904,2023-08-22,0.00,0.00,100.00
342960,2022-06-22,20000.00,0.00,0.00
432899,2023-07-11,15550.00,0.00,4650.00
455132,2023-10-14,0.00,0.00,100.00
418035,2023-05-06,0.00,0.00,100.00
421159,2023-05-19,0.00,0.00,100.00
359700,2022-11-08,18560.00,0.00,0.00
345056,2022-08-01,60000.00,0.00,5090.00
341636,2022-05-31,1730.00,0.00,770.00
408453,2023-03-07,30000.00,0.00,0.00
397774,2023-02-15,35000.00,0.00,4990.00
365714,2022-09-02,50000.00,0.00,7140.00
420156,2023-06-07,20000.00,0.00,3400.00
416734,2023-07-31,80000.00,0.00,12480.00
334950,2022-05-25,50000.00,0.00,0.00
368667,2022-10-12,50000.00,0.00,0.00
406702,2023-05-19,3390.00,0.00,6810.00
437489,2023-07-12,20550.00,0.00,4550.00
361788,2022-09-12,30000.00,0.00,0.00
328245,2022-04-20,50000.00,0.00,0.00
354383,2022-07-13,0.00,0.00,2200.00
433238,2023-08-11,0.00,0.00,100.00
394231,2023-04-27,50000.00,0.00,7240.00
334333,2022-06-23,60000.00,0.00,0.00
451813,2023-09-30,0.00,0.00,100.00
441744,2023-09-22,0.00,0.00,100.00
340550,2022-06-13,25000.00,0.00,0.00
324048,2022-03-10,35000.00,0.00,0.00
308186,2022-01-18,25000.00,0.00,0.00
352250,2022-07-12,25000.00,0.00,0.00
380020,2023-03-01,60000.00,0.00,8560.00
332537,2022-07-20,19213.00,0.00,0.00
398612,2023-02-18,50000.00,0.00,0.00
422343,2023-07-26,0.00,0.00,100.00
431281,2023-07-04,0.00,0.00,100.00
325720,2022-04-14,10000.00,0.00,1550.00
324404,2022-05-09,35000.00,0.00,0.00
358150,2022-08-26,1290.00,0.00,710.00
396166,2023-01-31,30000.00,0.00,4280.00
345275,2022-08-04,35000.00,0.00,0.00
326446,2022-04-19,35000.00,0.00,0.00
315827,2022-04-01,45000.00,0.00,6970.00
434554,2023-08-09,60000.00,11180.00,10000.00
437432,2023-07-29,0.00,0.00,100.00
334380,2022-05-19,30000.00,0.00,2320.00
316730,2022-02-15,20000.00,0.00,3100.00
387133,2022-12-22,30000.00,0.00,0.00
327907,2022-03-10,0.00,0.00,10.00
367375,2022-11-23,20000.00,0.00,0.00
457469,2023-10-27,40000.00,0.00,2700.00
423154,2023-07-28,0.00,0.00,100.00
401539,2023-06-06,40000.00,0.00,6700.00
439121,2023-09-08,0.00,0.00,100.00
399588,2023-01-29,15000.00,0.00,1090.00
369653,2023-03-13,40000.00,0.00,5710.00
434901,2023-07-20,3000.00,0.00,100.00
414045,2023-04-15,30000.00,0.00,3810.00
459454,2023-10-26,15000.00,0.00,2580.00
401138,2023-05-26,30000.00,0.00,4950.00
349927,2022-10-25,9662.00,5560.00,4778.00
322758,2022-07-02,10000.00,0.00,1550.00
365560,2022-09-23,4000.00,0.00,1400.00
393189,2023-01-24,40000.00,0.00,2910.00
453692,2023-09-20,20000.00,0.00,3400.00
429582,2023-05-29,20000.00,0.00,100.00
332936,2022-06-16,25000.00,0.00,0.00
398714,2023-02-09,70000.00,0.00,9990.00
391857,2023-01-04,20000.00,0.00,0.00
312263,2022-05-10,10000.00,0.00,1550.00
358410,2022-08-05,10000.00,0.00,1430.00
313032,2022-02-04,26900.00,0.00,3100.00
429378,2023-06-21,20000.00,0.00,1270.00
358336,2022-08-13,13000.00,0.00,920.00
442961,2023-08-24,0.00,0.00,100.00
404756,2023-03-15,70000.00,0.00,5770.00
318632,2022-05-21,45000.00,0.00,6700.00
352629,2022-12-07,50000.00,12010.00,70.00
435888,2023-07-22,80000.00,0.00,5300.00
369044,2022-10-08,20000.00,0.00,2850.00
357462,2022-08-24,60000.00,0.00,2180.00
435517,2023-08-19,0.00,0.00,100.00
412011,2023-04-07,50000.00,0.00,3850.00
330701,2022-05-06,40000.00,0.00,0.00
374780,2022-12-07,3720.00,0.00,4280.00
454563,2023-10-07,4000.00,0.00,760.00
359097,2022-08-23,45000.00,0.00,6420.00
428770,2023-07-31,0.00,0.00,100.00
453395,2023-10-10,0.00,0.00,100.00
421676,2023-06-05,28000.00,0.00,2900.00
392102,2023-05-02,0.00,0.00,100.00
445418,2023-09-01,0.00,0.00,100.00
402601,2023-03-16,45000.00,0.00,7430.00
408211,2023-03-30,70000.00,0.00,11650.00
332110,2022-05-13,11550.00,0.00,0.00
327651,2022-04-18,20000.00,0.00,0.00
434885,2023-06-02,0.00,0.00,10.00
432530,2023-08-10,40000.00,0.00,6600.00
339399,2022-06-02,10000.00,0.00,0.00
391793,2023-01-10,10000.00,0.00,730.00
385155,2022-12-19,28000.00,0.00,0.00
350574,2022-09-22,11040.00,0.00,3960.00
367579,2022-10-08,20000.00,0.00,1450.00
343098,2022-06-22,50000.00,0.00,0.00
426755,2023-06-13,350.00,0.00,9850.00
314583,2022-05-23,27050.00,0.00,0.00
402155,2023-06-13,25000.00,5820.00,4230.00
415140,2023-04-24,40000.00,0.00,100.00
315970,2022-02-21,15000.00,0.00,2320.00
350805,2022-07-22,30000.00,0.00,4650.00
441478,2023-08-18,20000.00,0.00,3400.00
368456,2022-09-22,10000.00,0.00,3370.00
430618,2023-07-29,20000.00,0.00,2620.00
433353,2023-10-11,25000.00,0.00,4230.00
459500,2023-10-30,0.00,0.00,100.00
315267,2022-03-01,25000.00,0.00,0.00
419930,2023-05-12,30000.00,0.00,100.00
411247,2023-05-18,0.00,0.00,100.00
318874,2022-03-16,15000.00,0.00,0.00
438819,2023-08-07,6000.00,0.00,1090.00
371094,2022-10-18,50000.00,0.00,0.00
368822,2022-11-10,25000.00,8570.00,4570.00
379356,2022-11-25,20000.00,0.00,2850.00
414576,2023-07-03,0.00,0.00,100.00
425463,2023-06-08,30000.00,0.00,100.00
438285,2023-08-07,0.00,0.00,100.00
445666,2023-09-08,20000.00,1860.00,3400.00
361475,2022-09-10,20000.00,0.00,2850.00
371288,2022-10-20,70000.00,0.00,9990.00
396104,2023-01-28,30000.00,0.00,0.00
422727,2023-08-23,18110.00,0.00,0.00
360724,2022-08-20,20000.00,0.00,2850.00
435546,2023-08-28,0.00,0.00,100.00
413161,2023-04-14,3400.00,0.00,6800.00
377557,2022-11-19,15000.00,0.00,0.00
386055,2023-01-14,50000.00,0.00,7140.00
355897,2022-08-18,20000.00,0.00,1450.00
415035,2023-06-11,0.00,0.00,100.00
376232,2023-01-15,16090.00,0.00,1220.00
322516,2022-03-16,10000.00,0.00,0.00
338234,2022-05-31,35000.00,0.00,0.00
383233,2022-12-06,30000.00,0.00,0.00
414263,2023-04-20,20000.00,0.00,100.00
346274,2022-07-15,15000.00,0.00,2320.00
331605,2022-05-11,36000.00,0.00,0.00
314364,2022-03-26,5000.00,0.00,770.00
352481,2022-08-02,25000.00,0.00,0.00
371724,2022-11-05,200.00,0.00,0.00
332441,2022-06-09,9800.00,0.00,6200.00
428060,2023-06-12,30000.00,0.00,100.00
313071,2022-04-15,10000.00,0.00,0.00
341545,2022-06-16,40000.00,0.00,0.00
413375,2023-08-24,60000.00,100.00,10000.00
374094,2022-11-03,20000.00,0.00,2530.00
453964,2023-10-09,50000.00,0.00,100.00
385737,2023-01-17,20000.00,0.00,1990.00
457512,2023-10-27,0.00,0.00,100.00
351313,2022-08-05,15000.00,0.00,2080.00
344386,2022-06-29,40000.00,0.00,3400.00
354868,2022-08-03,30000.00,0.00,0.00
412608,2023-04-17,0.00,0.00,100.00
417549,2023-06-02,65000.00,0.00,12730.00
363961,2022-09-13,10000.00,0.00,1430.00
409794,2023-04-18,0.00,0.00,100.00
443037,2023-08-18,0.00,0.00,100.00
405649,2023-03-24,45000.00,7340.00,7430.00
374801,2022-11-08,30000.00,0.00,0.00
367716,2022-10-10,26999.97,0.00,3400.00
334016,2022-07-23,35000.00,0.00,0.00
444724,2023-08-31,3700.00,0.00,3500.00
380417,2023-04-11,47140.00,0.00,100.00
453701,2023-10-18,0.00,0.00,100.00
328028,2022-08-12,10000.00,3040.00,155.00
410553,2023-04-04,50000.00,0.00,100.00
392206,2023-03-25,1460.00,0.00,0.00
394876,2023-02-28,55000.00,0.00,3920.00
390880,2023-02-06,80000.00,0.00,11420.00
440653,2023-08-14,70000.00,0.00,4650.00
362779,2022-09-19,30000.00,0.00,0.00
373232,2022-12-10,19490.00,1970.00,280.00
420722,2023-05-08,10000.00,0.00,1750.00
430903,2023-06-02,5000.00,0.00,930.00
379706,2022-11-26,10000.00,0.00,1430.00
348353,2022-07-11,50000.00,0.00,0.00
417329,2023-06-03,0.00,0.00,100.00
378510,2022-11-24,12700.00,0.00,0.00
416833,2023-05-23,40000.00,13670.00,5690.00
384570,2022-12-21,3590.00,0.00,2410.00
331678,2022-06-11,5000.00,0.00,0.00
320139,2022-04-19,23710.00,0.00,0.00
399555,2023-04-11,50000.00,0.00,4720.00
453205,2023-10-07,0.00,0.00,100.00
436193,2023-07-12,25000.00,0.00,4230.00
326251,2022-05-12,50000.00,0.00,6940.00
359045,2022-09-01,40000.00,0.00,5600.00
439019,2023-09-11,0.00,0.00,100.00
341406,2022-06-17,60000.00,0.00,0.00
344257,2022-06-28,20000.00,0.00,3100.00
405470,2023-05-16,0.00,0.00,100.00
429138,2023-08-23,0.00,0.00,100.00
373211,2023-01-31,30000.00,0.00,4280.00
401130,2023-05-25,30000.00,0.00,5050.00
406641,2023-04-24,30000.00,0.00,5050.00
342552,2022-06-22,1000.00,0.00,0.00
390631,2023-02-09,80000.00,0.00,5820.00
383842,2023-01-08,40000.00,0.00,3720.00
348900,2022-07-18,35000.00,0.00,0.00
369656,2022-10-13,10000.00,0.00,1430.00
434984,2023-06-24,10000.00,0.00,1750.00
394924,2023-01-14,10000.00,0.00,1430.00
351088,2022-07-28,50000.00,0.00,7750.00
366172,2022-09-28,55000.00,0.00,4000.00
414752,2023-04-23,10000.00,0.00,1580.00
414723,2023-04-25,70000.00,0.00,11060.00
308265,2022-05-10,4130.00,1870.00,3400.00
314108,2022-02-26,30000.00,0.00,4650.00
325895,2022-04-05,2000.00,0.00,0.00
313355,2022-05-27,25000.00,0.00,3870.00
445404,2023-09-04,20000.00,0.00,3400.00
454295,2023-10-13,10000.00,0.00,680.00
323968,2022-07-01,10000.00,0.00,1550.00
336294,2022-05-25,10000.00,0.00,0.00
350509,2022-10-31,13296.00,0.00,0.00
401543,2023-02-28,30000.00,0.00,0.00
338000,2022-06-07,60000.00,0.00,5090.00
420022,2023-05-17,30000.00,0.00,5050.00
438036,2023-07-24,5000.00,0.00,2680.00
429598,2023-08-22,0.00,0.00,100.00
429045,2023-08-28,0.00,0.00,100.00
420055,2023-05-11,50000.00,0.00,3350.00
425791,2023-07-10,32600.00,0.00,710.00
428751,2023-06-21,5000.00,0.00,930.00
354151,2022-08-09,30000.00,0.00,4300.00
409052,2023-07-06,0.00,0.00,100.00
329049,2022-06-04,50000.00,0.00,0.00
363630,2022-09-09,10000.00,0.00,710.00
442164,2023-09-07,50500.00,0.00,100.00
409709,2022-11-15,0.00,0.00,780.00
415518,2023-05-09,20050.00,4810.00,100.00
339551,2022-08-24,30000.00,0.00,4370.00
421940,2023-05-08,15000.00,0.00,2480.00
456603,2023-10-19,46700.00,0.00,13300.00
387864,2023-01-19,40000.00,0.00,0.00
454424,2023-10-14,0.00,0.00,100.00
381434,2022-12-07,30000.00,0.00,0.00
342366,2022-06-04,20000.00,0.00,3100.00
393921,2023-03-16,30000.00,10280.00,4280.00
384329,2022-11-26,20000.00,0.00,2850.00
410112,2023-06-03,0.00,0.00,100.00
457936,2023-10-17,0.00,0.00,100.00
409430,2023-03-17,10000.00,0.00,1650.00
420031,2023-07-18,20000.00,0.00,3400.00
414576,2023-04-25,0.00,0.00,100.00
