"client_id","birthday","gender","monthly_salary"
181805,1997-09-07,m,67000.0
168405,2001-09-18,m,61000.0
176936,1991-02-02,m,99000.0
227543,1998-08-20,f,56000.0
227876,1987-04-21,m,58000.0
227882,1992-09-19,m,99000.0
40041,1986-04-09,f,82000.0
90382,2000-01-28,m,90000.0
227906,1995-04-24,m,69000.0
219387,1986-04-21,m,78000.0
227941,1967-04-15,m,62000.0
227597,2000-01-13,f,84000.0
227953,1986-02-15,m,59000.0
216022,1999-11-19,m,98000.0
176061,2000-10-01,f,94000.0
79405,1996-01-14,m,58000.0
161412,2000-10-18,f,57000.0
208071,2003-07-26,m,50000.0
228069,1963-12-20,m,72000.0
227164,1975-10-12,f,88000.0
165861,1989-04-27,m,51000.0
223508,1977-04-25,m,64000.0
226406,1976-08-21,m,57000.0
228098,1998-10-24,f,81000.0
149214,1991-07-23,f,75000.0
44054,1992-12-10,m,53000.0
69223,1994-02-28,m,77000.0
26230,1980-01-21,m,97000.0
90380,1993-04-11,f,67000.0
228110,2003-09-15,f,94000.0
174160,1997-09-14,f,62000.0
100209,1990-07-19,m,63000.0
228114,1995-01-13,m,59000.0
20751,1960-01-02,m,53000.0
92051,2000-02-28,m,84000.0
195101,1973-04-12,m,86000.0
193015,2001-01-12,f,75000.0
209747,2000-11-30,f,85000.0
58316,1991-08-10,m,86000.0
228133,1992-03-07,f,53000.0
191385,2002-03-10,f,83000.0
228120,1994-04-08,m,80000.0
44121,1985-08-15,f,85000.0
91957,1968-06-13,m,55000.0
228145,1962-06-16,m,78000.0
217446,2001-12-10,m,70000.0
228148,1994-02-23,f,83000.0
62063,1992-10-13,f,97000.0
149161,1963-04-11,f,55000.0
215224,2003-10-05,m,87000.0
188423,1997-08-01,m,86000.0
81770,1986-07-02,f,74000.0
140719,1993-03-06,m,75000.0
206260,2000-12-14,f,93000.0
118929,2000-10-29,m,90000.0
185345,1987-04-07,f,60000.0
8766,1972-02-02,f,60000.0
227759,2002-05-03,m,58000.0
227612,1997-12-18,f,94000.0
55977,1971-02-08,m,63000.0
219149,1992-05-26,m,68000.0
61176,1992-09-23,f,67000.0
227778,1965-04-22,f,80000.0
228162,2002-07-24,f,91000.0
209165,2002-06-20,m,94000.0
116368,1978-09-18,f,57000.0
200312,1960-03-08,m,94000.0
100983,1989-07-02,m,70000.0
206953,1966-08-11,m,84000.0
211663,2003-06-03,f,81000.0
115046,1967-05-20,f,95000.0
95374,1998-06-08,f,74000.0
92688,1994-02-11,m,66000.0
137052,2001-08-18,m,71000.0
227234,1996-05-16,m,80000.0
146438,1987-04-23,f,92000.0
124621,1992-09-20,m,76000.0
132632,1985-07-14,m,91000.0
143144,1991-12-04,m,56000.0
38318,1976-03-22,f,54000.0
228195,1995-03-08,m,56000.0
196677,2001-08-25,m,73000.0
226998,1999-02-13,f,93000.0
228213,1997-06-22,f,75000.0
71046,1993-06-23,m,69000.0
190642,1990-01-11,m,92000.0
111181,1995-11-27,m,71000.0
170491,1986-02-17,m,62000.0
19170,1990-02-04,m,86000.0
142636,1998-12-23,f,90000.0
195398,2003-07-24,m,60000.0
189085,1996-05-27,f,51000.0
228223,1974-05-22,f,92000.0
228224,2000-08-10,f,54000.0
124029,1989-05-24,m,75000.0
228227,2003-03-15,f,72000.0
190750,1998-05-13,f,65000.0
93242,1968-12-15,f,96000.0
228077,1968-01-07,f,58000.0
14233,1987-02-20,f,89000.0
224541,1998-04-28,f,65000.0
228233,1969-06-29,f,60000.0
89247,1979-12-26,m,93000.0
201580,1972-11-10,f,96000.0
212585,2001-03-30,f,50000.0
179577,1988-06-15,f,96000.0
67707,1957-11-30,m,91000.0
219292,2002-06-24,f,76000.0
73045,1996-07-07,m,66000.0
41150,1981-04-24,m,51000.0
228243,2003-04-15,f,70000.0
64520,1994-11-21,m,68000.0
52522,1994-03-07,m,61000.0
220363,1985-10-14,f,80000.0
102274,1992-01-10,m,98000.0
20984,1973-03-28,f,84000.0
228251,1992-11-09,m,88000.0
47092,1960-11-01,m,79000.0
123719,1999-10-12,m,74000.0
146666,1973-12-04,f,78000.0
164231,1982-03-08,f,96000.0
121963,1958-02-04,m,90000.0
35084,1985-12-08,m,77000.0
49745,1969-12-16,f,86000.0
125496,1960-01-01,m,95000.0
228264,1997-09-30,f,78000.0
162797,1987-05-27,f,81000.0
177033,2001-08-19,m,93000.0
188176,1988-06-18,m,55000.0
205008,1978-12-12,f,51000.0
39403,1966-02-08,m,58000.0
33761,1973-07-25,m,55000.0
84003,1991-07-31,m,70000.0
175332,2003-06-24,m,71000.0
155492,1992-09-04,m,90000.0
228286,2003-05-08,f,82000.0
117737,1961-11-10,m,96000.0
181032,2000-06-10,f,61000.0
222773,2000-08-15,m,91000.0
195307,1989-03-10,f,65000.0
204254,1997-09-24,f,57000.0
226865,1995-08-23,m,99000.0
228255,1988-08-21,m,67000.0
221541,2002-12-19,f,91000.0
210794,1995-08-27,m,57000.0
152426,1991-06-25,m,93000.0
223137,1962-01-01,m,79000.0
104841,1996-04-23,f,87000.0
205980,2001-01-01,m,62000.0
51863,1998-07-28,m,60000.0
194847,2000-10-20,m,62000.0
111845,1988-02-24,m,58000.0
169180,2001-02-03,m,76000.0
76007,1976-03-26,m,65000.0
228327,2003-01-24,m,79000.0
187394,1998-12-03,f,53000.0
228332,1976-08-15,f,62000.0
162067,1982-01-26,m,91000.0
92505,2000-07-14,m,77000.0
157983,1962-12-16,f,80000.0
221059,1987-02-17,f,99000.0
23238,1984-02-27,f,53000.0
166127,1981-09-07,m,62000.0
228342,1960-08-02,m,63000.0
228333,1978-06-19,f,88000.0
16490,1993-01-31,f,70000.0
228351,1964-06-27,m,72000.0
194154,1981-03-09,f,61000.0
228356,1996-11-22,m,53000.0
11565,1989-05-24,f,83000.0
226581,1987-12-08,m,57000.0
11627,1995-05-23,f,61000.0
18396,1994-03-24,f,62000.0
90079,1984-11-24,f,70000.0
161609,1993-02-23,m,99000.0
223361,1987-07-02,f,80000.0
93399,1990-11-03,m,100000.0
227913,2003-07-31,m,66000.0
68174,1980-05-05,f,96000.0
43476,1986-06-01,m,51000.0
226956,2001-07-20,f,83000.0
98464,1957-10-24,m,88000.0
34674,1985-10-24,m,76000.0
221145,1973-01-21,f,68000.0
227938,1992-09-10,m,59000.0
109124,1987-04-21,f,77000.0
190384,2003-07-24,m,50000.0
24290,1994-12-20,f,61000.0
227932,1970-02-23,f,80000.0
196185,2001-04-12,f,57000.0
172168,1962-02-11,f,94000.0
228391,1996-04-09,m,82000.0
228387,1992-05-19,m,62000.0
15361,1982-03-05,f,84000.0
110633,1985-06-01,m,88000.0
37739,1977-05-25,m,71000.0
224101,1998-12-06,f,95000.0
149996,1986-08-30,m,86000.0
159237,1982-08-28,f,60000.0
8466,1983-02-20,m,70000.0
228397,1999-09-11,m,91000.0
199488,1977-05-06,f,72000.0
228400,2002-01-11,f,53000.0
52052,1973-05-22,m,96000.0
225691,1999-10-30,m,94000.0
87525,1983-01-10,m,55000.0
217760,2003-05-12,m,63000.0
228422,2001-09-18,m,65000.0
157220,1995-07-20,m,61000.0
183251,1965-03-07,f,66000.0
222428,1976-11-23,f,67000.0
207993,1972-10-19,m,61000.0
199353,1965-07-20,m,53000.0
106776,1997-09-01,m,97000.0
116377,1978-07-02,f,55000.0
228456,2001-09-09,f,71000.0
129986,1977-07-13,f,86000.0
213918,1990-08-23,m,75000.0
207914,2003-02-03,f,75000.0
182669,2003-07-20,f,70000.0
221350,2003-06-12,m,53000.0
228460,2003-08-01,m,65000.0
48167,1997-07-20,m,57000.0
201294,1999-02-01,f,93000.0
66940,1974-07-16,m,86000.0
228459,2003-07-24,m,50000.0
18286,1992-04-26,m,52000.0
18456,1991-01-30,f,86000.0
185618,1998-07-04,m,99000.0
228461,2002-09-20,m,87000.0
72738,1962-03-27,m,67000.0
212274,2002-08-30,m,94000.0
170933,1996-03-02,f,72000.0
14986,1979-08-24,m,77000.0
228469,1967-04-30,f,83000.0
126763,1990-09-26,m,100000.0
226281,1983-11-14,m,87000.0
134793,1997-08-26,m,72000.0
111419,1980-01-24,m,71000.0
35448,1988-11-16,m,59000.0
129164,1956-06-28,f,99000.0
22280,1965-01-23,m,72000.0
218256,1998-04-24,m,59000.0
220426,1985-03-20,m,81000.0
100796,1998-07-09,m,66000.0
228500,1987-02-11,m,58000.0
12199,1966-04-27,m,90000.0
228495,1997-10-22,m,60000.0
58799,1989-11-30,f,98000.0
206342,1991-12-01,m,95000.0
183957,1977-10-17,m,66000.0
228031,2000-11-01,m,58000.0
228032,1972-11-26,f,72000.0
183455,1992-02-27,f,67000.0
228551,2003-09-29,m,81000.0
226488,1993-06-18,m,90000.0
92043,1960-05-04,f,80000.0
228587,1964-02-12,f,63000.0
223980,1960-10-01,m,55000.0
206068,1999-07-24,m,80000.0
228604,2002-04-06,m,72000.0
127738,1994-05-25,m,68000.0
200353,2003-07-29,f,98000.0
228667,1999-12-27,f,78000.0
228280,2003-08-05,m,71000.0
96592,1996-01-01,m,58000.0
123484,1983-05-26,m,60000.0
208082,2001-07-03,m,87000.0
118693,1999-03-10,f,100000.0
164033,1999-09-25,m,67000.0
145031,1968-09-17,m,75000.0
223984,2001-12-28,m,70000.0
163144,1977-07-21,m,64000.0
226523,1992-01-27,m,91000.0
221510,1989-02-09,m,71000.0
50286,1997-12-28,f,79000.0
218134,2003-02-26,f,59000.0
192633,1987-06-20,m,53000.0
191152,1982-03-05,f,88000.0
176852,2002-03-14,m,77000.0
228723,1988-08-14,m,58000.0
44676,1976-02-21,f,90000.0
225043,2003-08-03,m,69000.0
202116,1993-02-17,m,52000.0
228724,1997-10-10,m,60000.0
38612,1967-12-14,f,59000.0
228746,2000-06-08,f,59000.0
186127,1961-03-07,f,60000.0
204522,2000-04-22,f,69000.0
228751,2003-07-14,m,64000.0
214806,2002-03-31,f,75000.0
228745,2001-08-03,f,60000.0
169571,1981-07-05,f,68000.0
196729,1962-06-25,f,65000.0
222938,1983-09-23,m,83000.0
209673,1967-08-29,f,55000.0
190570,1996-01-06,m,54000.0
228424,2000-08-22,m,82000.0
216330,1982-03-04,m,92000.0
154501,1997-02-21,m,75000.0
161044,1983-12-16,m,92000.0
88970,1993-06-05,m,54000.0
97964,1977-04-22,f,87000.0
228358,1988-07-02,f,51000.0
182678,1990-05-18,m,78000.0
148995,1990-02-17,f,64000.0
214561,2003-10-24,m,90000.0
144248,1986-08-04,m,54000.0
197685,2001-07-22,f,85000.0
124883,1974-04-15,m,78000.0
108179,1990-12-23,m,92000.0
191917,1990-06-05,f,93000.0
228378,1988-09-11,m,80000.0
220558,2002-12-25,m,84000.0
92734,1988-04-19,f,86000.0
215870,1971-09-25,f,57000.0
212866,1994-05-29,f,55000.0
39492,1988-07-05,f,54000.0
57363,1976-07-26,f,64000.0
189789,1995-11-22,m,63000.0
228519,1999-12-03,m,50000.0
179703,2002-07-01,f,81000.0
43480,1995-10-22,f,68000.0
77461,1990-03-02,f,76000.0
184480,2001-09-28,f,80000.0
190473,1990-04-16,m,88000.0
168044,1997-02-13,f,71000.0
40823,1993-09-11,m,80000.0
37134,1987-02-18,m,62000.0
23881,1972-03-10,m,68000.0
228837,1989-06-04,m,78000.0
224680,1966-10-23,m,51000.0
210174,1999-10-03,m,79000.0
86687,1987-07-24,m,89000.0
180976,1995-04-03,f,93000.0
228846,1999-08-05,m,76000.0
222562,1989-08-31,m,74000.0
16035,1994-05-26,m,91000.0
228853,1994-09-23,m,100000.0
150429,1970-09-20,m,75000.0
212109,2002-07-22,m,71000.0
54937,1989-01-21,m,94000.0
197709,1982-03-24,m,89000.0
228867,1974-12-17,m,84000.0
141795,1982-03-03,m,62000.0
60728,1993-09-16,m,55000.0
22327,1991-03-10,f,88000.0
170171,1997-06-02,f,52000.0
224535,2003-06-20,m,89000.0
39139,1984-11-08,f,55000.0
179222,1980-05-24,f,53000.0
228922,2001-02-11,m,50000.0
192933,1999-02-02,f,63000.0
203480,1987-09-22,m,70000.0
108313,1974-06-15,f,91000.0
220087,2002-07-22,m,82000.0
228909,2000-10-28,f,96000.0
118325,2002-12-29,m,82000.0
217381,1960-02-26,m,81000.0
34990,1986-12-02,m,55000.0
177885,1967-08-12,m,94000.0
218387,1995-09-28,m,64000.0
194118,1969-03-31,m,67000.0
62957,1978-11-06,m,69000.0
173070,1966-06-26,m,83000.0
228856,2003-10-24,m,93000.0
94892,1978-10-19,f,94000.0
34285,1965-02-07,m,71000.0
187524,1992-09-04,f,57000.0
226642,2000-12-21,m,80000.0
64531,1972-11-25,m,67000.0
223403,2003-06-26,m,55000.0
141956,1961-05-21,m,52000.0
146436,1979-06-14,m,74000.0
209245,1991-01-09,f,71000.0
96137,1964-03-23,m,94000.0
114233,1993-10-06,m,91000.0
84383,1996-08-08,m,76000.0
219079,2002-11-10,m,87000.0
228911,1989-08-27,f,64000.0
198860,1998-03-19,f,55000.0
228956,2002-09-18,m,65000.0
228979,2002-05-07,f,85000.0
221084,1999-04-19,f,53000.0
9205,1992-04-26,m,93000.0
86823,1967-04-01,m,64000.0
136871,1987-08-06,m,83000.0
209847,1968-07-17,m,54000.0
228975,1972-02-06,m,70000.0
202262,1995-07-23,f,65000.0
229002,1965-10-10,m,76000.0
222796,2003-05-04,m,66000.0
154949,1990-09-01,f,58000.0
177790,1990-01-25,m,99000.0
107516,1971-05-04,m,60000.0
46844,1977-05-15,f,72000.0
229028,2001-11-15,m,72000.0
177846,1995-05-22,m,59000.0
229025,2003-01-02,f,56000.0
223105,2001-11-18,f,60000.0
229036,1987-06-15,m,66000.0
36617,1991-10-24,m,99000.0
95975,1964-11-26,m,89000.0
168396,1976-08-15,m,98000.0
191956,1996-01-11,f,78000.0
135952,1962-04-18,m,97000.0
211275,2002-12-30,m,72000.0
213466,2003-07-02,m,53000.0
168747,1981-06-17,m,90000.0
20723,1982-07-22,m,87000.0
175361,2002-01-23,m,84000.0
20816,1975-03-04,f,81000.0
229055,2001-09-18,f,83000.0
17399,1977-09-17,f,85000.0
193139,1986-10-14,m,85000.0
219853,2000-08-19,f,82000.0
20474,1989-06-29,m,63000.0
95073,1997-09-27,f,71000.0
185611,1968-06-15,f,76000.0
11878,1989-11-23,m,82000.0
196910,2002-01-31,f,68000.0
127301,1985-09-24,m,84000.0
214037,1991-04-18,f,91000.0
112207,1976-11-05,m,55000.0
228920,2001-08-01,f,58000.0
16977,1982-08-03,f,67000.0
193397,1996-10-11,f,91000.0
220464,1994-06-29,m,88000.0
130101,2000-10-05,m,72000.0
197095,2002-05-24,f,64000.0
229095,1976-01-02,m,66000.0
89541,1963-01-25,f,97000.0
30858,1987-02-15,m,61000.0
206870,1969-08-15,f,64000.0
171682,1998-07-28,f,90000.0
229122,2002-09-25,m,95000.0
227443,2001-10-17,f,87000.0
62751,1983-10-18,m,76000.0
221017,1985-10-04,m,88000.0
110465,1974-02-03,m,73000.0
200840,2000-10-28,m,93000.0
155641,1990-07-31,m,92000.0
229135,1989-10-06,m,81000.0
180249,1998-09-12,m,88000.0
150966,1994-12-11,f,62000.0
75760,1993-10-17,f,81000.0
229143,1997-01-21,f,99000.0
226598,2003-03-25,f,78000.0
163698,1997-05-02,f,98000.0
107773,1988-04-29,m,59000.0
222692,1963-02-25,m,74000.0
142438,1976-12-30,f,98000.0
228931,2003-02-20,f,72000.0
182492,1976-08-13,m,69000.0
216587,1991-09-22,m,68000.0
229160,1997-08-05,m,93000.0
194965,1985-10-14,m,56000.0
170018,2000-02-01,m,70000.0
226601,2000-12-03,f,89000.0
229169,2002-04-30,m,56000.0
128997,1963-02-19,m,96000.0
192227,2000-12-08,m,93000.0
169916,1992-02-21,f,52000.0
175835,1996-10-03,f,80000.0
191913,1986-03-13,m,90000.0
227628,1984-04-19,m,97000.0
152865,1997-08-20,f,62000.0
229210,1975-11-27,f,64000.0
159457,1997-06-16,f,73000.0
144944,1993-03-05,m,79000.0
55499,1988-12-19,m,73000.0
190088,1999-01-28,m,57000.0
225824,1994-04-09,m,71000.0
207982,1980-03-03,m,79000.0
229248,2002-01-12,f,98000.0
8881,1986-02-03,f,78000.0
227199,1992-08-21,m,71000.0
229249,1995-08-29,m,87000.0
200640,2003-08-19,m,93000.0
229255,1998-11-24,m,77000.0
229227,1962-04-21,f,60000.0
62572,1958-04-25,m,75000.0
229223,1983-09-06,m,81000.0
70834,1996-10-01,m,97000.0
227193,1960-12-04,f,88000.0
129812,1994-08-31,f,96000.0
219074,2001-05-09,f,72000.0
147092,2002-03-16,f,91000.0
183513,2001-01-23,m,86000.0
198893,1959-04-01,f,53000.0
86210,1983-08-18,m,54000.0
207741,2002-07-17,f,60000.0
210675,1993-12-25,f,56000.0
213293,1991-05-31,m,91000.0
111109,1967-03-13,f,89000.0
194269,1998-03-17,m,70000.0
204388,2000-06-06,m,55000.0
140785,1971-10-16,m,71000.0
122002,1987-06-19,f,72000.0
53033,1954-08-31,f,89000.0
175149,1981-08-01,m,91000.0
195724,1967-07-04,m,83000.0
151661,2000-03-10,f,55000.0
33599,1970-05-04,m,94000.0
6069,1993-01-14,f,59000.0
182056,1996-09-01,f,81000.0
211944,1976-02-27,m,99000.0
197236,1963-01-31,m,54000.0
208913,2000-11-21,f,66000.0
210039,2001-06-10,m,79000.0
189983,1980-09-04,m,69000.0
210830,1967-03-28,f,57000.0
61736,1978-03-15,m,78000.0
211340,2001-09-02,m,90000.0
145997,2000-04-17,f,57000.0
72736,1964-06-03,f,97000.0
166475,1997-07-18,m,94000.0
209388,2001-09-28,f,53000.0
58709,1966-01-10,m,92000.0
44074,1980-07-26,m,89000.0
184504,1979-03-18,f,85000.0
204118,1959-10-14,m,89000.0
141198,1964-11-12,m,65000.0
211918,1994-08-23,f,93000.0
97868,1983-12-06,f,99000.0
172614,1992-05-18,m,50000.0
106387,1991-06-27,f,63000.0
178976,1999-11-08,m,92000.0
114335,1999-10-08,m,85000.0
205302,1992-11-11,f,81000.0
211882,1982-08-20,f,67000.0
202911,1971-01-31,f,74000.0
198673,1985-03-06,f,86000.0
101564,1985-07-15,m,97000.0
179209,1974-12-25,m,87000.0
16243,1971-07-09,f,77000.0
53649,1993-01-29,m,56000.0
74327,1969-06-09,m,68000.0
179436,1999-03-16,m,63000.0
145226,1960-11-22,m,82000.0
182335,1988-01-25,m,58000.0
176222,1985-07-03,f,59000.0
50516,1984-03-30,m,64000.0
175156,2002-04-30,m,74000.0
98423,1980-09-02,f,58000.0
172189,1974-04-15,f,74000.0
7659,1993-02-01,m,62000.0
190203,2001-06-25,m,71000.0
14113,1963-01-02,f,77000.0
206606,1964-03-28,f,87000.0
27665,1984-04-10,f,86000.0
48227,1987-05-15,m,74000.0
8992,1990-09-01,m,88000.0
198283,1978-05-13,f,63000.0
205240,2002-03-29,m,51000.0
125677,1973-02-09,m,71000.0
43020,1989-08-01,m,94000.0
132234,1985-04-19,m,64000.0
190058,2002-01-21,f,87000.0
13764,1988-01-12,m,67000.0
148185,1994-08-08,m,51000.0
201761,2001-06-16,f,56000.0
7436,1986-10-03,f,62000.0
48853,1988-07-26,m,50000.0
212994,1979-08-15,m,85000.0
40516,1980-07-08,m,90000.0
212214,1988-03-25,m,55000.0
199515,1996-03-17,f,62000.0
111432,1987-11-13,f,70000.0
5555,1957-03-16,f,70000.0
208174,1996-09-08,m,78000.0
170264,1969-06-13,f,94000.0
202830,1999-12-05,m,96000.0
178520,2000-08-18,f,73000.0
157725,1966-08-21,m,55000.0
123896,1987-01-07,m,86000.0
178528,1995-09-04,m,71000.0
75283,1964-10-28,m,65000.0
197900,1996-12-22,m,77000.0
212186,2001-09-11,m,91000.0
194019,2000-04-20,m,52000.0
213055,1974-05-06,f,75000.0
31120,1959-04-21,f,53000.0
208222,1976-08-17,m,70000.0
211789,1974-02-03,m,74000.0
212037,1985-07-08,m,61000.0
151876,2000-07-25,f,92000.0
147104,1973-02-16,m,85000.0
192668,1996-06-18,f,88000.0
89696,1962-06-06,f,97000.0
210290,1992-04-25,f,93000.0
100818,1990-12-28,f,81000.0
165108,2000-08-18,f,61000.0
12606,1970-06-17,m,51000.0
211966,2000-07-08,f,55000.0
200098,1992-02-03,m,56000.0
147906,1998-09-24,m,52000.0
20943,1992-03-27,m,51000.0
81956,1989-01-15,m,74000.0
208100,1991-12-22,m,92000.0
203413,2001-12-18,m,51000.0
152787,1993-11-09,f,73000.0
91165,1986-03-25,m,93000.0
212546,1988-03-15,m,76000.0
196882,1976-10-30,f,73000.0
98316,1997-03-31,m,62000.0
96309,1970-06-18,m,76000.0
145647,1999-07-07,m,82000.0
211506,1999-07-22,m,99000.0
213441,1993-01-25,m,76000.0
205068,1994-05-09,m,97000.0
43267,1983-10-18,f,77000.0
98419,1994-09-06,m,56000.0
131194,1985-10-20,f,75000.0
13818,1973-09-01,f,89000.0
212227,1978-07-16,m,96000.0
207962,2002-04-21,f,62000.0
53951,1968-08-07,m,92000.0
90136,1999-09-15,m,79000.0
212836,1978-08-17,m,87000.0
25388,1991-06-09,m,50000.0
212020,2002-11-01,m,55000.0
18093,1992-09-19,m,83000.0
40558,1993-06-19,m,97000.0
205793,2000-03-22,m,88000.0
136620,1999-08-15,f,82000.0
212509,1992-07-28,f,55000.0
212231,1997-02-28,m,90000.0
59029,1975-07-20,f,61000.0
212011,1980-01-31,m,72000.0
210252,1988-05-24,f,91000.0
196657,2001-06-17,m,80000.0
211806,1996-04-16,m,66000.0
211465,1990-09-08,m,86000.0
204525,1998-09-16,f,88000.0
212698,2000-11-29,m,50000.0
197182,1999-01-09,m,63000.0
185852,2002-01-09,f,72000.0
185887,2002-01-08,f,84000.0
185464,1991-09-22,m,94000.0
123947,1999-01-20,m,79000.0
185934,1966-03-27,f,99000.0
185948,1964-01-27,f,73000.0
186081,2001-11-08,m,55000.0
16679,1966-03-09,m,60000.0
93030,1999-07-21,m,72000.0
129066,1999-11-19,m,85000.0
186345,1998-07-24,f,88000.0
161847,2001-09-21,f,85000.0
35395,1976-01-31,m,83000.0
33375,1990-05-27,m,95000.0
57478,1988-06-09,m,55000.0
125440,2001-01-17,m,90000.0
158357,2001-04-26,m,60000.0
188301,1999-11-04,m,90000.0
189092,1993-07-19,m,54000.0
187723,1994-04-17,m,79000.0
133924,1995-03-23,m,63000.0
187953,2002-01-16,f,83000.0
188556,2001-09-18,f,95000.0
181366,1988-09-19,m,75000.0
178950,2000-01-10,f,84000.0
185660,2001-06-17,m,57000.0
190184,1998-12-18,m,95000.0
190577,1991-06-16,m,97000.0
182631,1999-06-03,f,51000.0
159131,1988-05-14,m,62000.0
190969,1975-05-08,f,96000.0
175505,1981-08-03,m,50000.0
71719,1999-12-16,m,82000.0
194173,1996-03-16,m,96000.0
192960,1999-07-04,m,71000.0
51630,1988-03-02,f,56000.0
193652,1987-09-17,m,72000.0
193987,1999-06-14,f,97000.0
169899,1996-01-10,f,77000.0
172649,2000-12-28,m,63000.0
194174,2001-07-25,m,96000.0
158567,1983-05-03,m,99000.0
193489,1997-06-17,f,59000.0
194523,2001-08-20,m,92000.0
194501,2001-06-25,m,52000.0
191576,1995-01-12,m,83000.0
195252,2002-04-20,m,84000.0
37840,1976-02-20,m,76000.0
191053,2001-12-27,f,69000.0
196043,1976-02-26,f,95000.0
101981,1979-09-09,m,59000.0
196442,1962-01-21,m,78000.0
196526,1961-06-05,m,75000.0
175306,1990-05-27,m,91000.0
196459,1974-04-19,f,78000.0
121570,1997-08-10,f,54000.0
199113,2001-02-06,m,97000.0
185084,1991-08-12,m,98000.0
196004,2002-03-27,f,64000.0
198060,1996-04-17,m,84000.0
198414,1990-04-19,f,62000.0
7304,1967-03-05,m,81000.0
198613,1995-01-22,m,86000.0
62138,1978-01-15,m,89000.0
176310,2002-05-16,f,70000.0
187327,1982-07-17,f,61000.0
65812,1985-10-05,m,52000.0
173689,2002-05-31,f,90000.0
46672,1987-03-23,m,63000.0
134243,1980-06-15,m,55000.0
194306,2002-05-17,m,83000.0
200314,1985-07-01,f,96000.0
200514,1957-07-22,f,70000.0
198467,1999-12-26,f,55000.0
144587,2000-03-13,m,76000.0
199869,1987-08-19,m,83000.0
177795,2001-03-06,f,72000.0
149266,2000-02-17,m,95000.0
203605,1993-10-05,m,66000.0
113885,2000-05-21,m,53000.0
203628,1967-12-22,m,86000.0
203145,1998-05-03,m,76000.0
205104,1984-04-12,m,96000.0
202095,1994-03-11,m,55000.0
202572,2000-04-23,m,66000.0
189297,2002-01-24,m,64000.0
138836,1973-07-11,m,74000.0
205193,1967-02-17,m,65000.0
205309,1986-11-23,m,79000.0
70224,1986-02-12,f,55000.0
205454,1993-10-31,f,98000.0
205407,1995-06-15,m,90000.0
205795,1992-03-10,m,74000.0
72704,2001-03-09,m,68000.0
9167,1991-07-17,m,68000.0
107488,2000-01-15,m,90000.0
108269,1990-05-26,m,91000.0
206914,1997-09-10,f,50000.0
207064,1977-08-26,m,68000.0
207636,1999-12-31,m,79000.0
191671,1998-05-23,m,71000.0
166966,1994-09-17,f,68000.0
68694,1975-06-25,f,96000.0
207339,1979-01-20,m,83000.0
207455,1997-05-26,m,67000.0
194278,1963-03-10,m,67000.0
207602,1994-08-21,m,56000.0
144803,1984-02-27,m,79000.0
142209,1998-08-24,m,66000.0
179964,1981-05-31,f,82000.0
207841,2001-07-06,f,73000.0
208142,1999-03-19,f,55000.0
142520,1995-11-19,m,86000.0
209035,1990-11-02,m,59000.0
73907,1990-11-23,f,71000.0
115357,1984-02-22,m,67000.0
58248,1985-03-11,m,54000.0
176452,1988-12-06,f,94000.0
138230,1980-05-14,f,99000.0
209792,1987-03-23,m,97000.0
142140,1990-12-28,m,66000.0
209919,2000-09-30,f,51000.0
122392,1995-03-27,m,88000.0
164937,1974-03-20,m,88000.0
191993,1964-01-02,f,77000.0
211583,1975-01-03,m,74000.0
200310,1990-09-15,m,84000.0
211731,2001-10-07,m,96000.0
211887,1973-02-17,f,83000.0
211895,2002-04-04,f,89000.0
132816,1997-03-13,m,83000.0
64410,1969-04-07,m,59000.0
212598,1992-12-25,f,57000.0
12432,1997-11-23,m,98000.0
77490,1998-10-26,f,94000.0
190068,1958-10-02,m,96000.0
181614,1955-11-04,m,65000.0
140428,2000-01-31,f,75000.0
212235,1960-06-06,m,52000.0
212365,1990-12-25,f,67000.0
117187,1997-12-11,m,55000.0
84418,1985-07-21,f,75000.0
190229,1985-07-09,f,57000.0
212440,1974-03-23,m,74000.0
212633,1966-05-25,m,60000.0
26547,1973-06-02,m,79000.0
162148,1994-04-02,m,81000.0
37217,1993-10-01,f,70000.0
213879,2001-08-24,m,62000.0
122283,1964-07-20,m,97000.0
213341,2003-01-13,m,59000.0
213350,1996-05-14,m,65000.0
213255,2002-12-02,m,97000.0
213390,1992-05-08,f,52000.0
213432,1991-07-18,m,57000.0
213510,1997-09-25,m,71000.0
213574,1973-05-11,f,92000.0
213978,2000-08-02,m,60000.0
76240,1989-09-16,m,83000.0
187243,1996-02-01,f,90000.0
214020,1995-08-16,m,53000.0
196763,1997-09-19,m,92000.0
213920,1987-03-15,f,78000.0
188175,2001-09-22,m,61000.0
188777,1999-06-18,f,94000.0
207940,2002-11-08,m,59000.0
183876,1955-01-01,m,67000.0
26869,1982-04-05,m,93000.0
197229,1985-02-24,m,57000.0
208892,2001-01-23,f,71000.0
215763,1971-02-15,f,54000.0
36787,1990-01-22,f,66000.0
195513,1974-06-11,m,79000.0
180996,1988-04-04,f,93000.0
126117,1978-10-31,m,73000.0
168387,2000-04-09,m,96000.0
165148,1999-12-04,f,70000.0
142193,1999-04-17,m,92000.0
153118,1991-11-11,m,65000.0
186557,1990-12-10,f,96000.0
191609,1999-02-11,m,87000.0
36431,1968-03-30,f,86000.0
196758,1991-05-07,f,89000.0
111265,1972-07-08,f,61000.0
114586,1995-08-17,f,85000.0
